ID,ApplicationDate,Age,AnnualIncome,CreditScore,EmploymentStatus,EducationLevel,Experience,LoanAmount,LoanDuration,MaritalStatus,NumberOfDependents,HomeOwnershipStatus,MonthlyDebtPayments,CreditCardUtilizationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,DebtToIncomeRatio,BankruptcyHistory,LoanPurpose,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,MonthlyIncome,UtilityBillsPaymentHistory,JobTenure,NetWorth,BaseInterestRate,InterestRate,MonthlyLoanPayment,TotalDebtToIncomeRatio,LoanApproved
6071,2034-08-15,46,47229,642,Employed,Associate,25,26881,84,Single,0,Rent,294,0.1580150026674522,5,0,0.3151693437408095,0,Auto,1,16,3,2208,489,11094,22481,3935.75,0.5947881846270058,7,9113,0.230881,0.2299715595250558,646.3648191386152,0.238929001877308,0
6072,2034-08-16,21,75422,566,Unemployed,High School,0,31973,48,Single,1,Own,450,0.3884753804127192,7,1,0.2089599480487537,0,Other,0,28,7,11237,5424,318848,10617,6285.166666666667,0.8788644849256104,4,308231,0.243973,0.2020381450504049,976.4253417017536,0.2269510766145294,0
6073,2034-08-17,42,81801,616,Employed,Master,18,15542,24,Married,2,Mortgage,285,0.298323225503797,0,1,0.5471966864852339,0,Auto,0,39,15,4329,6155,37958,19788,6816.75,0.7278641457669441,9,18170,0.182542,0.1907819687902437,784.0413282848177,0.1568256615373627,1
6074,2034-08-18,45,27006,457,Self-Employed,Associate,22,21888,96,Single,2,Mortgage,1024,0.093298998573888,3,0,0.2125932356718833,0,Education,0,22,20,2696,779,792440,15871,2250.5,0.6218245704972557,5,776569,0.328388,0.3085998146971158,616.7744806555853,0.7290710867165453,0
6075,2034-08-19,60,80511,630,Employed,Bachelor,33,25341,48,Married,1,Own,347,0.3939291396334802,1,0,0.265201039486178,0,Home,0,20,15,9724,6162,278977,24073,6709.25,0.8707872465731641,3,254904,0.205341,0.185318228831265,751.4526224836437,0.1637221183416393,1
6076,2034-08-20,30,33917,537,Unemployed,High School,9,17046,72,Married,0,Rent,159,0.3254435286054751,3,0,0.0464450631247985,0,Other,0,29,8,3927,12525,34828,70336,2826.4166666666665,0.8587081042770617,2,5275,0.263546,0.2429494043685435,451.8240523208492,0.2161125284621337,0
6077,2034-08-21,24,22142,544,Employed,High School,4,18139,36,Single,4,Own,591,0.2362121197781561,1,1,0.4258937267064616,0,Home,0,25,20,9362,5061,123283,100079,1845.1666666666667,0.7239778513018447,5,23204,0.2311389999999999,0.257562910912681,728.4787491235468,0.7151000356554313,0
6078,2034-08-22,29,15118,457,Employed,High School,3,14489,48,Single,3,Mortgage,547,0.1752280070519008,2,0,0.4071362156218777,0,Auto,0,23,11,6367,4308,37428,10899,1259.8333333333333,0.9024781727368144,9,26529,0.280989,0.2890342702892639,512.4907561414112,0.8409769198106187,0
6079,2034-08-23,23,73371,581,Employed,Bachelor,3,47259,72,Single,0,Other,479,0.3949574836166508,5,1,0.4078928254109258,0,Auto,1,27,17,4375,2429,82540,3400,6114.25,0.8976991717183023,6,79140,0.271759,0.2495641886365946,1271.7605329440237,0.2863410120528312,0
6080,2034-08-24,56,50263,558,Employed,Bachelor,32,25847,24,Single,3,Own,415,0.6059116504848461,4,2,0.0978875129493825,0,Home,0,20,16,2031,286,210140,38046,4188.583333333333,0.7568866913288136,8,172094,0.221847,0.2053261912474884,1322.2388053578347,0.4147556983127552,0
6081,2034-08-25,58,97112,488,Employed,Bachelor,37,12968,60,Married,2,Own,793,0.0448662605273656,3,2,0.3706333715948051,0,Other,1,22,12,6300,232,73001,6530,8092.666666666667,0.5347505591844881,4,66471,0.273968,0.2360858321781805,370.1225713390749,0.1437255010304483,1
6082,2034-08-26,43,34103,669,Employed,Master,25,29697,60,Divorced,1,Rent,367,0.1872980995356664,4,1,0.1172407131231873,0,Other,0,27,4,2098,288,19500,4910,2841.9166666666665,0.8977952328115636,4,14590,0.200197,0.225447715654298,829.4235738702429,0.4209917862488025,0
6083,2034-08-27,54,166990,530,Self-Employed,High School,32,22138,60,Married,0,Own,824,0.2173653108494071,1,0,0.2374246294650068,0,Debt Consolidation,0,28,10,14238,4910,106649,143543,13915.833333333334,0.8207358782894272,5,6855,0.262138,0.2621985595130487,665.7065993158766,0.1070511958308313,1
6084,2034-08-28,41,207030,566,Employed,High School,17,25190,12,Single,4,Own,289,0.3606773740070877,4,0,0.2660486564073524,0,Debt Consolidation,1,27,8,10233,2978,27945,36310,17252.5,0.8260299152403807,6,2232,0.2071899999999999,0.2458310879872553,2389.07031609509,0.1552279563017006,1
6085,2034-08-29,38,57888,571,Employed,High School,18,8943,72,Single,0,Mortgage,121,0.4875139318876681,1,1,0.4925665615786957,0,Home,0,21,3,5373,348,127153,42159,4824.0,0.862934997260074,6,84994,0.238443,0.2584103216189558,245.53491309501325,0.0759815325653012,0
6086,2034-08-30,36,93202,504,Employed,Associate,12,20824,72,Single,2,Rent,384,0.4065495780208545,5,1,0.07635600985037,0,Debt Consolidation,0,32,9,4311,1037,30927,5740,7766.833333333333,0.9284763532631456,6,25187,0.2838239999999999,0.2927523432419777,616.7753976587236,0.128852436341545,0
6087,2034-08-31,36,38474,574,Employed,Master,12,21719,48,Widowed,2,Mortgage,504,0.2565564865076417,4,3,0.2602564559488865,0,Home,0,26,2,5688,885,10982,82746,3206.1666666666665,0.5763340516968426,3,10767,0.229719,0.205172859612133,666.9177200384664,0.3652080012595934,0
6088,2034-09-01,21,36305,631,Employed,Master,1,20047,60,Single,0,Other,123,0.219221041374797,2,1,0.353809556610691,0,Auto,1,27,11,1171,1916,218403,8948,3025.4166666666665,0.9114807411184332,8,209455,0.209547,0.2300349686247125,565.1746507638986,0.2274644211311605,0
6089,2034-09-02,43,117234,566,Employed,Bachelor,21,16618,48,Married,0,Other,533,0.2896832499494159,1,3,0.251833982418589,0,Other,0,34,17,15156,410,48012,79082,9769.5,0.8101240892844495,8,8964,0.228618,0.188218804339608,495.3195662143052,0.1052581571435902,1
6090,2034-09-03,39,51640,616,Employed,Bachelor,13,22636,36,Married,3,Other,732,0.1835463660474148,3,1,0.3595586478324345,0,Home,1,16,3,5366,961,63909,4411,4303.333333333333,0.9213088369738476,2,59498,0.199636,0.2248612761663522,870.182169809882,0.37231189073816,0
6091,2034-09-04,48,24575,641,Employed,Master,24,34071,24,Single,0,Rent,468,0.0622117460942507,3,3,0.2110058356439983,0,Education,1,27,8,6398,961,34070,15200,2047.9166666666667,0.6195705787250027,5,18870,0.188571,0.2260337705729058,1777.708983435634,1.096582209612517,0
6092,2034-09-05,41,51157,606,Unemployed,Bachelor,19,29137,48,Single,2,Other,354,0.1761190063075982,6,2,0.1587533483622445,0,Home,0,17,2,2256,194,63296,27170,4263.083333333333,0.8954210746213614,5,36126,0.221137,0.2207139032511756,919.1222376390842,0.2986388344052429,0
6093,2034-09-06,38,22069,563,Employed,High School,15,19054,60,Divorced,1,Other,392,0.0378373417701664,5,1,0.3911666326841536,0,Debt Consolidation,0,29,15,4313,1889,17795,74242,1839.0833333333333,0.8168708890395421,10,4101,0.242554,0.2169921554693897,522.9973904679188,0.4975290536777845,0
6094,2034-09-07,29,45819,523,Employed,Bachelor,8,24865,60,Married,1,Other,418,0.2062874021737566,1,2,0.1932088146106545,0,Education,1,25,2,2878,1498,60241,79905,3818.25,0.4716606768441525,6,9135,0.268365,0.2748646351742364,766.5070515036014,0.3102224976111049,0
6095,2034-09-08,40,107913,584,Employed,Bachelor,15,14564,48,Divorced,4,Mortgage,385,0.4034031370789371,3,1,0.248441339669308,0,Home,0,22,11,496,3322,23685,5737,8992.75,0.831384992123246,5,17948,0.217564,0.1823361906753358,429.5974622800525,0.0905837994250982,1
6096,2034-09-09,48,118222,570,Employed,Bachelor,23,26465,60,Single,3,Mortgage,781,0.4501362337097218,1,1,0.2598071773274771,0,Home,0,31,12,2982,594,81669,4374,9851.833333333334,0.8943522126079116,4,77295,0.246465,0.2510314122276396,778.383873582563,0.1582836230396267,1
6097,2034-09-10,26,41421,564,Employed,High School,3,18554,24,Married,1,Rent,501,0.3449708597927416,3,0,0.4343067218066842,0,Home,0,28,2,5965,4825,82966,44692,3451.75,0.6987739017779194,2,38274,0.211554,0.2436139879853525,984.3202448267627,0.4303093343454082,0
6098,2034-09-11,41,122607,619,Employed,Associate,18,41145,48,Single,2,Rent,116,0.3749222235957471,6,2,0.1088297401273908,0,Auto,1,24,18,5260,1203,56684,34078,10217.25,0.5577970999167283,0,22606,0.226645,0.2493403903681753,1362.7367839646763,0.1447294314971911,0
6099,2034-09-12,42,41535,587,Employed,Associate,21,7560,24,Single,3,Mortgage,337,0.2567870127478682,5,1,0.5273876618338875,0,Debt Consolidation,0,25,7,293,827,78732,37705,3461.25,0.8735817030504314,4,41027,0.18906,0.219168412366291,391.88845792125966,0.2105853255099342,0
6100,2034-09-13,31,100753,473,Employed,High School,11,10853,72,Single,0,Mortgage,316,0.2276198823959191,3,0,0.255351130667502,0,Education,0,21,9,3887,8150,66387,114421,8396.083333333334,0.85061527705991,10,5308,0.2893529999999999,0.260301326214625,299.24672858577946,0.0732778254049939,1
6101,2034-09-14,32,25929,596,Employed,Associate,10,16887,48,Widowed,3,Mortgage,405,0.5110392477346842,0,0,0.5130530950833014,0,Home,0,24,15,553,358,361194,70301,2160.75,0.9237742110851104,5,290893,0.213887,0.2156035289300593,528.0206977558415,0.4318040947614678,0
6102,2034-09-15,42,27496,555,Employed,High School,20,21969,60,Single,5,Rent,275,0.5943274901411375,0,0,0.6313687013760378,0,Auto,0,21,27,1380,1487,36053,71369,2291.333333333333,0.8429639326702045,5,4545,0.249469,0.2440310350992529,637.1541238702,0.3980887942407041,0
6103,2034-09-16,26,34398,343,Unemployed,Associate,1,9791,48,Married,1,Own,526,0.587119635993287,5,2,0.3112373805910928,0,Home,0,26,19,2274,494,35385,21460,2866.5,0.7695157499062342,6,13925,0.3332909999999999,0.356732086557522,385.5607213084643,0.3180047867812539,0
6104,2034-09-17,44,25313,532,Employed,High School,20,33047,48,Single,4,Rent,554,0.220675269183759,7,1,0.0486841280154754,0,Auto,0,21,3,962,1357,49459,167271,2109.4166666666665,0.8697798630139585,5,8983,0.262047,0.248876126323211,1093.673142851041,0.7811036903651283,0
6105,2034-09-18,29,68853,486,Employed,Master,6,17457,24,Married,0,Other,268,0.0780184658106323,3,0,0.2010748053299204,0,Debt Consolidation,0,24,1,1495,1040,67699,11601,5737.75,0.8893293899488606,9,56098,0.2494569999999999,0.236118615145816,919.5923807906348,0.2069787601046812,1
6106,2034-09-19,52,108418,519,Employed,High School,27,12520,12,Married,2,Mortgage,489,0.1892940457935485,0,1,0.3505803856358122,0,Education,0,32,14,1323,5349,6672,11888,9034.833333333334,0.7817490334007254,3,3543,0.21802,0.2459487872365469,1187.4934358770945,0.185558866890416,1
6107,2034-09-20,68,58068,602,Unemployed,Associate,47,12351,48,Married,0,Own,257,0.5060893580347455,2,1,0.2562143345037381,0,Home,1,17,20,3798,1736,151043,18487,4839.0,0.9326595289749452,5,132556,0.206351,0.236216296946241,400.0860943251095,0.1357896454484624,0
6108,2034-09-21,29,45176,585,Unemployed,High School,4,50368,12,Widowed,3,Own,628,0.2341221115229229,1,0,0.3621473204643593,1,Debt Consolidation,0,26,28,2437,654,90275,219526,3764.6666666666665,0.6920754514664356,4,6334,0.222868,0.2280209653447069,4733.6268225871645,1.424196960134717,0
6109,2034-09-22,46,22619,565,Self-Employed,High School,25,16007,36,Married,3,Own,376,0.1467098545693348,3,1,0.5009161806964824,0,Debt Consolidation,0,29,21,3793,2035,42242,5413,1884.9166666666667,0.9486508192372748,3,36829,0.2185069999999999,0.2603186148856633,645.2036736963503,0.541776563259039,0
6110,2034-09-23,31,46895,505,Employed,Bachelor,6,17099,60,Divorced,0,Mortgage,329,0.3918555853096265,2,2,0.3402715066116711,0,Debt Consolidation,0,19,10,1133,2863,135317,44813,3907.9166666666665,0.937617879162694,7,90504,0.269599,0.2773990594432911,529.7115985715254,0.2197364150305641,0
6111,2034-09-24,52,153920,554,Employed,High School,30,53578,60,Married,2,Own,802,0.2495549608464267,2,2,0.3628955700199331,0,Home,0,32,20,5651,1348,48810,16229,12826.666666666666,0.6527703525570874,4,32581,0.281578,0.2595891909855229,1602.8476763560209,0.1874881244560307,1
6112,2034-09-25,24,105203,586,Employed,Bachelor,5,13420,48,Widowed,3,Mortgage,270,0.5869359626956215,4,0,0.2571305745622367,1,Debt Consolidation,0,22,10,14722,831,187957,46659,8766.916666666666,0.7273708217237248,4,141298,0.21542,0.2210410058895756,423.57036931817424,0.0791122347444283,1
6113,2034-09-26,45,20309,532,Employed,High School,21,14268,36,Widowed,1,Rent,448,0.285080295811737,2,1,0.1049817904669892,1,Debt Consolidation,0,25,9,3628,658,60780,99695,1692.4166666666667,0.7248057449885127,5,8909,0.233268,0.261107725840088,575.7088377778445,0.6048799080867661,0
6114,2034-09-27,29,34043,579,Employed,Associate,5,32250,84,Divorced,2,Mortgage,1155,0.4165018317958757,5,1,0.3442444591174364,0,Home,0,20,14,8842,2464,157393,7569,2836.9166666666665,0.6905938356533176,3,149824,0.26775,0.2842753018155375,888.2721786554275,0.7202439897736724,0
6115,2034-09-28,37,300000,502,Employed,Bachelor,15,25188,36,Married,4,Own,416,0.2466752731697564,6,2,0.6357267522043919,0,Debt Consolidation,0,26,13,2366,1865,186561,27334,25000.0,0.5388081275472272,9,159227,0.259188,0.3022057938904764,1072.3156913822568,0.0595326276552902,1
6116,2034-09-29,27,56245,490,Self-Employed,Master,5,9981,36,Married,1,Own,337,0.0387918897701309,4,1,0.1444932071951344,0,Education,0,24,23,3338,765,71833,64175,4687.083333333333,0.8351772371315226,4,7658,0.2499809999999999,0.234480159998416,388.6962335353693,0.1548289590616843,1
6117,2034-09-30,49,150676,623,Self-Employed,Associate,27,11118,84,Married,3,Own,538,0.703619942923732,2,0,0.5584259535175967,0,Education,0,30,21,14509,1648,71710,21221,12556.333333333334,0.9233574098537312,5,50489,0.224618,0.2124765748380895,255.3082788124648,0.063179931414091,1
6118,2034-10-01,29,140788,532,Employed,Master,10,13514,24,Married,0,Mortgage,461,0.1559131336328701,5,1,0.2723234068432566,0,Education,0,22,21,3884,316,75225,16837,11732.333333333334,0.7806382544282285,6,58388,0.222514,0.2222619197162569,702.5918124146252,0.0991782094281863,1
6119,2034-10-02,46,29952,583,Unemployed,Master,28,41426,24,Married,3,Rent,459,0.0999481149710669,1,0,0.2887485941840418,0,Auto,0,30,27,6751,384,54847,53789,2496.0,0.9416875890231384,2,1058,0.224926,0.213571874963536,2135.976867400626,1.0396541936701225,0
6120,2034-10-03,35,59820,465,Self-Employed,High School,10,22924,48,Single,0,Mortgage,336,0.5516877900712349,1,0,0.4471012594832346,0,Debt Consolidation,0,25,24,2536,1121,142350,17425,4985.0,0.9525463892419734,7,124925,0.285424,0.3148869880294959,845.3678238837692,0.2369845183317491,0
6121,2034-10-04,38,71265,510,Employed,Master,17,34324,36,Married,0,Mortgage,354,0.2410196133384072,1,0,0.1226954767099992,0,Auto,0,27,19,1139,809,106201,31346,5938.75,0.8451138457335177,3,74855,0.264324,0.2478122331934894,1360.7478344394,0.2887388481480783,0
6122,2034-10-05,41,165370,587,Employed,Bachelor,15,22355,48,Married,3,Mortgage,218,0.0468312819399001,4,1,0.3934441540430014,0,Education,0,23,7,5040,3485,90596,8466,13780.833333333334,0.6666636529883786,3,82130,0.223855,0.1970331050604315,676.7420033710977,0.0649265528236873,1
6123,2034-10-06,30,117015,553,Employed,High School,5,17122,36,Divorced,3,Own,618,0.2587652059446936,3,0,0.5685631482077121,0,Debt Consolidation,0,26,23,1855,760,62843,21026,9751.25,0.6356190866598719,2,41817,0.225622,0.1804976,619.4288006387313,0.1268995052571446,1
6124,2034-10-07,42,34126,577,Employed,Master,16,16251,12,Married,0,Rent,267,0.4217727895513441,3,1,0.3872180620300268,1,Home,0,21,16,8890,3592,51389,5343,2843.833333333333,0.5220554954448011,3,46046,0.192751,0.2244350569606006,1524.4731386967926,0.6299501161683616,0
6125,2034-10-08,58,300000,483,Self-Employed,High School,37,33651,36,Married,0,Mortgage,450,0.3247214238853266,4,1,0.1315894582050462,0,Other,0,15,19,806,282,63816,15878,25000.0,0.9318655991539926,2,47938,0.277151,0.2694239738776566,1372.7696054388796,0.0729107842175551,1
6126,2034-10-09,30,52842,559,Employed,Associate,11,25158,48,Divorced,3,Rent,586,0.1806293241472285,2,0,0.2559232374947234,0,Home,0,20,10,4871,1890,102934,56764,4403.5,0.8338273545001186,3,46170,0.240658,0.23287980368782,810.3255396100598,0.3170944793028409,0
6127,2034-10-10,54,75458,630,Employed,Associate,34,8756,48,Married,2,Own,416,0.3909608965174886,5,1,0.3153395355480745,0,Auto,0,26,7,3300,439,62783,20412,6288.166666666667,0.912305049576371,6,42371,0.188756,0.1685167660782157,251.9833389190927,0.106228631384732,1
6128,2034-10-11,57,15000,591,Employed,Bachelor,35,34942,60,Married,4,Mortgage,329,0.1156391795454269,6,0,0.2919334041773404,1,Debt Consolidation,0,20,4,1363,714,365710,83190,1250.0,0.9095022674864344,2,282520,0.244442,0.2595595983692972,1045.269047613418,1.0994152380907345,0
6129,2034-10-12,30,80160,545,Employed,Bachelor,12,23618,60,Single,1,Own,631,0.3179927945929618,3,0,0.1715501656688116,0,Home,0,17,9,5992,4238,54998,37477,6680.0,0.8591833275322269,6,17521,0.256118,0.2874058306688364,745.9537768028406,0.2061308049106048,0
6130,2034-10-13,22,15000,525,Employed,High School,0,55458,108,Married,2,Rent,572,0.1574496035293207,5,6,0.1093879482162074,0,Debt Consolidation,1,27,29,2585,1752,96109,25271,1250.0,0.8044008917047278,2,70838,0.337958,0.388795761289126,1856.1173201228496,1.9424938560982796,0
6131,2034-10-14,43,41145,539,Employed,Associate,21,73258,48,Married,0,Own,603,0.3985004370438946,3,3,0.2254529371174561,0,Debt Consolidation,0,23,28,31479,1827,33306,6139,3428.75,0.9358434051022678,10,27167,0.2987579999999999,0.2408720341729847,2391.878345705986,0.8734606914199011,0
6132,2034-10-15,33,31764,574,Employed,High School,13,11768,36,Married,0,Mortgage,294,0.3344838786852516,4,1,0.2006608235521287,0,Debt Consolidation,1,17,21,3247,520,26194,81375,2647.0,0.8741280256164018,5,6028,0.209768,0.2105634945414778,443.70073656210457,0.2786931381043085,0
6133,2034-10-16,62,70742,561,Employed,High School,42,10825,60,Single,1,Mortgage,460,0.138295941708991,4,0,0.3250921612748343,0,Education,0,23,15,1448,1168,57358,8946,5895.166666666667,0.9806381731532606,6,48412,0.235325,0.2386254280546005,310.55015262958926,0.1307087986140492,0
6134,2034-10-17,40,57616,643,Employed,Master,18,13437,24,Divorced,0,Mortgage,568,0.0474325986406973,2,1,0.307383059029211,0,Home,1,24,4,3474,2114,67740,47003,4801.333333333333,0.8404075510236556,7,20737,0.166937,0.1518139550632689,652.6737361107315,0.254236407132199,0
6135,2034-10-18,30,65286,549,Employed,Bachelor,7,30084,48,Divorced,1,Own,292,0.2154932959089991,5,3,0.3313207108456261,0,Home,0,26,9,4533,1079,199447,22787,5440.5,0.8721128095636359,2,176660,0.250584,0.2706105655962687,1032.3920852806848,0.2434320531717093,0
6136,2034-10-19,26,83040,553,Employed,Associate,5,19663,96,Married,4,Own,358,0.4327317477593219,5,0,0.6373366198370634,0,Debt Consolidation,0,22,7,5991,1152,16467,97477,6920.0,0.7431771815664668,6,10144,0.278163,0.2571928020857604,484.72509652911793,0.1217810833134563,0
6137,2034-10-20,53,24864,628,Employed,High School,30,21213,96,Married,0,Rent,392,0.0303901539680181,2,0,0.7059375380576861,0,Auto,0,23,21,1310,119,43473,14355,2072.0,0.7545574576710324,6,29118,0.242213,0.2434309813546603,503.5662491187238,0.4322230932040173,0
6138,2034-10-21,33,31931,577,Employed,Associate,10,18632,24,Widowed,1,Other,728,0.1077993110869185,4,0,0.03874345789676,0,Home,1,25,3,6445,1952,16841,11467,2660.9166666666665,0.9634106565852611,10,5374,0.205132,0.193958220258159,942.8003855131404,0.6279040627026302,0
6139,2034-10-22,40,25290,440,Employed,High School,17,14436,60,Single,0,Mortgage,451,0.2850379966247331,4,1,0.2590826025861684,0,Home,0,24,11,827,962,277590,16365,2107.5,0.7514685477618406,5,261225,0.299436,0.2952279313753168,462.8310594381437,0.4336090436242675,0
6140,2034-10-23,51,30719,647,Employed,Bachelor,30,32411,72,Married,2,Mortgage,877,0.2207858931246321,2,0,0.2830949464432729,0,Auto,0,33,26,3177,586,131907,18936,2559.9166666666665,0.5867409542769099,3,112971,0.223911,0.2565650946061534,886.1628275252,0.6887579000065889,0
6141,2034-10-24,34,133021,586,Employed,High School,14,29203,96,Single,0,Rent,698,0.2087841511944689,3,1,0.337968897211292,0,Debt Consolidation,0,31,17,2886,11315,135080,13270,11085.083333333334,0.7388888829965761,5,121810,0.271203,0.2581623533078709,721.7955079235865,0.1280816269241927,1
6142,2034-10-25,39,22192,468,Employed,Associate,13,7034,60,Married,3,Mortgage,1166,0.3405317604847296,1,1,0.2489090187763813,0,Auto,0,28,29,3048,263,30367,20774,1849.3333333333333,0.7653193885634578,6,9593,0.278034,0.2627157966090707,211.7336615825025,0.7449893627879429,0
